schoolName,disciplineName,doubleFirstClassRound,sourceTitle,sourceUrl,sourceDate,notes
中央美术学院,美术学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
中央美术学院,设计学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
中央戏剧学院,戏剧与影视学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
中央民族大学,民族学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
中国政法大学,法学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,应用经济学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,世界史,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,数学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,化学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,统计学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
南开大学,材料科 学与工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津大学,化学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津大学,材料科学与工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津大学,动力工程及工程热物理,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津大学,化 学工程与技术,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津大学,管理科学与工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津工业大学,纺织科学与工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津医科大学,临床医学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
天津中医药大学,中药学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
华北电力大学,电气工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
河北工业大学,电气工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
山西大学,哲学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
山西大学,物理学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
太原理工大学,化学工程与技术,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
内蒙古大学,生物学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
辽宁大学,应用经济学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
大连理工大学,力学,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
大连理工大学,机械工程,2,第二轮“双一流”建设高校及建设学科名单 - 教育部,http://www.moe.gov.cn/srcsite/A22/s7065/202202/W020220214318455516037.pdf,2026-04-21,disciplineName 直接來自附件1中對應高校後的學科列表，按中文逗號/頓號分割。
