moeCode,schoolName,website,schoolAddress,sourceTitle,sourceUrl,sourceDate,confidence,notes
4132013964,南京视觉艺术职业学院,http://www.niva.cn,江苏省南京市溧水区柘宁东路116号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014000,江苏城市职业学院,http://www.jscvc.cn,江苏省南京市江东北路399号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014001,南京城市职业学院,https://www.ncc.edu.cn/,江苏省南京市溧水区高山路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014056,南京机电职业技术学院,http://www.nimt.edu.cn/,江苏省南京市高淳区鹿鸣大道33号（团结圩地铁站旁）,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014163,苏州高博软件技术职业学院,http://www.gist.edu.cn/,江苏省苏州市高新区科技城青山路5号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014180,南京旅游职业学院,https://www.nith.edu.cn/,江苏省南京市江宁区月华西路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014255,江苏卫生健康职业学院,http://www.jssmu.edu.cn/,江苏省南京市浦口区黄山岭路69号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014256,苏州信息职业技术学院,http://www.szitu.edu.cn/,江苏省苏州市吴江区鲈乡南路1237号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014293,宿迁泽达职业技术学院,http://www.zdct.cn,江苏省宿迁市湖滨新区学成路（原合欢路）66号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014295,苏州工业园区服务外包职业学院,http://www.siso.edu.cn/,江苏省苏州市独墅湖科教创新区若水路99号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014329,徐州幼儿师范高等专科学校,http://www.xzyz.edu.cn,江苏省徐州市经济技术开发区桃园路6号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014401,徐州生物工程职业技术学院,http://www.xzsw.net/,江苏省徐州市泉山区三环西路297号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014475,江苏商贸职业学院,https://www.jsbc.edu.cn/,江苏省南通市江通路48号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014493,南通师范高等专科学校,http://www.ntnc.edu.cn,江苏省南通市经济技术开发区育贤路2号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014528,扬州中瑞酒店职业学院,http://www.yhiedu.cn/,江苏省扬州市邗江区文汇西路608号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014541,江苏护理职业学院,http://www.jscn.edu.cn/,江苏省淮安市科技大道9号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014542,江苏财会职业学院,http://www.jscfa.edu.cn,江苏省连云港市海州区春晖路8号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014543,江苏城乡建设职业学院,http://www.jscc.edu.cn/,江苏省常州市殷村职教园和裕路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014568,江苏航空职业技术学院,http://www.jatc.edu.cn/,江苏省镇江市新区瑞城路88号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014589,江苏安全技术职业学院,http://www.jscst.edu.cn/,"云龙校区：江苏省徐州市云龙区铜山路381号,贾汪校区：江苏省徐州市贾汪区育才路1号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014604,江苏旅游职业学院,http://www.jstc.edu.cn/,江苏省扬州市毓秀路88号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4132014773,常州幼儿师范高等专科学校,http://www.wjtts.net,江苏省武进区常武中路28号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010335,浙江大学,https://www.zju.edu.cn/,浙江省杭州市西湖区余杭塘路866号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010336,杭州电子科技大学,http://www.hdu.edu.cn/,浙江省杭州市杭州经济开发区白杨街道2号大街1158号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010337,浙江工业大学,http://www.zjut.edu.cn/,浙江省杭州市潮王路18号浙江工业大学招生办公室,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010338,浙江理工大学,http://www.zstu.edu.cn/,浙江省杭州市下沙高教园区2号大街928号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010340,浙江海洋大学,http://www.zjou.edu.cn/,浙江省舟山市定海区海院路18号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010341,浙江农林大学,https://www.zafu.edu.cn/,"东湖校区：浙江省杭州市临安区武肃街666号,衣锦校区：浙江省杭州市临安区衣锦街252号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010343,温州医科大学,http://www.wmu.edu.cn/,浙江省温州市茶山高教园区,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010344,浙江中医药大学,https://www.zcmu.edu.cn/,浙江省杭州市滨江区滨文路548号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010345,浙江师范大学,http://www.zjnu.edu.cn/,浙江省金华市迎宾大道688号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010346,杭州师范大学,https://www.hznu.edu.cn/,浙江省杭州市余杭区仓前街道余杭塘路2318号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010347,湖州师范学院,http://www.zjhu.edu.cn/,浙江省湖州市二环东路759号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010349,绍兴文理学院,https://www.usx.edu.cn/,"校本部：浙江省绍兴市越城区环城西路508号,上虞校区：浙江省绍兴市上虞区东山路368号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010350,台州学院,https://www.tzc.edu.cn/,"椒江校区：浙江省台州市椒江区市府大道1139号,临海校区：浙江省临海市东方大道605号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010351,温州大学,http://www.wzu.edu.cn/,"茶山校区：浙江省温州市茶山高教园区,学院路校区：浙江省温州市学院中路276号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010352,丽水学院,http://www.lsu.edu.cn/,浙江省丽水市学院路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010353,浙江工商大学,http://www.zjgsu.edu.cn/,"下沙校区：浙江省杭州市下沙高教园区学正街18号,教工路校区：浙江省杭州市教工路149号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010354,嘉兴学院,http://www.zjxu.edu.cn/,浙江省嘉兴市广穹路899号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010355,中国美术学院,https://www.caa.edu.cn/,浙江省杭州市南山路218号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010356,中国计量大学,https://www.cjlu.edu.cn/,浙江省杭州市下沙高教园区学源街258号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010876,浙江万里学院,http://www.zwu.edu.cn/,浙江省宁波市高教园区（南区）钱湖南路8号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011057,浙江科技学院,http://www.zust.edu.cn/,浙江省杭州市留和路318号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011058,宁波工程学院,https://www.nbut.edu.cn/,浙江省宁波市风华路201号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011481,浙江水利水电学院,https://www.zjweu.edu.cn/,浙江省杭州市下沙高教园区学林街583号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011482,浙江财经大学,http://www.zufe.edu.cn,浙江省杭州市下沙高教园区学源街18号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011483,浙江警察学院,http://www.zjjcxy.cn/,浙江省杭州市滨江区滨文路555号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011488,衢州学院,http://www.qzc.edu.cn/,浙江省衢州市柯城区九华北大道78号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011646,宁波大学,http://www.nbu.edu.cn/,浙江省宁波市江北区风华路818号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011647,浙江传媒学院,http://www.cuz.edu.cn/,"杭州校区：浙江省杭州市下沙高教园区学源街998号,桐乡校区：浙江省桐乡市梧桐街道逾桥西路998号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133011842,浙江树人学院,http://www.zjsru.edu.cn/,浙江省杭州市拱墅区树人路8号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012792,浙江越秀外国语学院,http://www.zyufl.edu.cn/,"稽山校区：浙江省绍兴市越城区会稽路428号,镜湖校区：浙江省绍兴市越城区群贤中路2801号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013001,宁波财经学院,http://www.nbdhyu.edu.cn/,浙江省宁波市鄞州区学院路899号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013021,浙大城市学院,http://www.zucc.edu.cn/,浙江省杭州市湖州街51号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013022,浙大宁波理工学院,https://www.nbt.edu.cn/,浙江省宁波市钱湖南路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013023,杭州医学院,http://www.hmc.edu.cn/,浙江省杭州市滨江区滨文路481号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013029,浙江广厦建设职业技术大学,http://www.guangshaxy.com/,浙江省东阳市广福东街1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013275,浙江工业大学之江学院,http://www.zzjc.edu.cn/,浙江省绍兴市柯桥区越州大道958号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013276,浙江师范大学行知学院,http://www.zjxz.edu.cn/,浙江省金华市二环北路3366号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013277,宁波大学科学技术学院,http://www.ndky.edu.cn/,浙江省宁波市慈溪市白沙路街道文蔚路521号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013279,杭州电子科技大学信息工程学院,http://www.hziee.edu.cn,浙江省杭州市临安区青山湖街道杭电路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013280,浙江理工大学科技与艺术学院,http://www.ky.zstu.edu.cn/,浙江省绍兴市上虞区滨海新城康阳大道58号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013283,浙江农林大学暨阳学院,http://www.zjyc.edu.cn/,浙江省绍兴市诸暨市浦阳路77号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013284,温州医科大学仁济学院,http://rjxy.wmu.edu.cn/,"滨海校区：浙江省温州市洞头区北岙街道海韵大道669号,茶山校区：浙江省温州市茶山高教园区内,学院路校区：浙江省温州市鹿城区学院西路82号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013285,浙江中医药大学滨江学院,https://zsb.zcmu.edu.cn/zsdt/bjxy.htm,"富春校区：浙江省杭州市富阳区百川街260号,滨文校区：浙江省杭州市滨江区滨文路548号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013286,杭州师范大学钱江学院,http://www.huqc.edu.cn/,浙江省杭州市江干区下沙高教园区学林街16号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013287,湖州学院,https://www.zjhzu.edu.cn/,浙江省湖州市学士路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013288,绍兴文理学院元培学院,http://www.ypc.edu.cn/,浙江省绍兴市群贤中路2799号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013289,温州理工学院,https://www.wzut.edu.cn/,浙江省温州市茶山高教园区景观大道1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013290,浙江工商大学杭州商学院,http://www.zjhzcc.edu.cn/,"桐庐校区：浙江省杭州市桐庐环城南路66号,教工路校区：浙江省杭州市教工路149号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013291,嘉兴南湖学院,https://www.jxnhu.edu.cn/,浙江省嘉兴市南湖区越秀南路572号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013292,中国计量大学现代科技学院,https://www.ldxk.edu.cn/,"下沙校区：浙江省杭州市下沙高教园区学源街168号,义乌校区：浙江省义乌市大学路8号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013294,浙江财经大学东方学院,http://www.zufedfc.edu.cn/,浙江省海宁市连杭经济开发区高新区仰山路2号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133013637,温州商学院,http://www.wzbc.edu.cn/,浙江省温州市茶山高教园区,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133014206,同济大学浙江学院,https://www.tjzj.edu.cn/cn/index/index.html,浙江省嘉兴市商务大道168号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133014207,上海财经大学浙江学院,http://www.shufe-zj.edu.cn/,浙江省金华市环城南路99号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133014275,浙江外国语学院,http://www.zisu.edu.cn/,浙江省杭州市小和山高教园区留和路299号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133014535,浙江音乐学院,http://www.zjcm.edu.cn/,浙江省杭州市西湖区转塘街道浙音路1号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133014626,西湖大学,https://www.westlake.edu.cn/,浙江省杭州市西湖区石龙山街18号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133016207,浙江药科职业大学,http://www.zjpc.net.cn/,"鄭州校区:浙江省宁波市鄞县大道东段888号,奉化校区:浙江省宁波市奉化区四明路666号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133016301,宁波诺丁汉大学,http://www.nottingham.edu.cn,浙江省宁波市泰康东路199号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133016405,温州肯恩大学,http://www.wku.edu.cn,浙江省温州市瓯海区丽岙街道大学路88号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010863,宁波职业技术学院,http://www.nbpt.edu.cn/,浙江省宁波市经济技术开发区庐山东路388号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133010864,温州职业技术学院,http://www.wzvtc.cn/,浙江省温州市茶山高教园区（温州大学城）,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012036,浙江交通职业技术学院,http://www.zjvtit.edu.cn/,浙江省杭州市莫干山路1515号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012061,金华职业技术学院,https://www.jhc.cn/,浙江省金华市海棠西路888号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012645,宁波城市职业技术学院,http://www.nbcc.cn/,浙江省宁波市高教园区学府路9号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012647,浙江同济科技职业学院,http://www.zjtongji.edu.cn/,浙江省杭州市萧山区宁围街道耕文路418号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012789,浙江工商职业技术学院,http://www.zjbti.net.cn/,浙江省宁波市海曙区机场路1988号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012790,台州职业技术学院,https://www.tzvtc.edu.cn/,浙江省台州市经济开发区学院路788号,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012791,浙江工贸职业技术学院,http://www.zjitc.net/,"府东路校区：浙江省温州市鹿城区府东路717号,瓯江口校区：浙江省温州市瓯江口产业集聚区雁云路301号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012861,浙江机电职业技术学院,https://www.zime.edu.cn/,"滨江校区：浙江省杭州市滨江区滨文路528号,海宁校区：浙江省海宁市长安镇青年路999号",DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
4133012862,浙江建设职业技术学院,http://www.zjjs.edu.cn/,浙江省杭州市萧山高教园区,DaoSword China-Education-Data 高等教育宽表,https://github.com/DaoSword/China-Education-Data,2026-04-21,medium,GitHub 补充源；链接本身为学校官网域名，建议后续优先以教育部门或学校官网目录复核。
