moeCode,schoolName,website,admissionWebsite,sourceTitle,sourceUrl,sourceDate,confidence,notes
4141010481,南阳师范学院,https://www.nynu.edu.cn/,,学校官网,https://www.nynu.edu.cn/,2024,medium,
4152014223,贵州师范学院,https://www.gznc.edu.cn/,,学校官网,https://www.gznc.edu.cn/,2024,medium,
4132011998,徐州工程学院,http://www.xzit.edu.cn/,,学校官网,http://www.xzit.edu.cn/,2024,medium,
4141010482,洛阳师范学院,http://www.lynu.edu.cn/,,学校官网,http://www.lynu.edu.cn/,2024,medium,
4144011347,仲恺农业工程学院,https://www.zhku.edu.cn/,,学校官网,https://www.zhku.edu.cn/,2024,medium,
4122010205,长春师范大学,https://www.ccsfu.edu.cn/,,学校官网,https://www.ccsfu.edu.cn/,2024,medium,
4142010519,湖北文理学院,http://www.hbuas.edu.cn/,,学校官网,http://www.hbuas.edu.cn/,2024,medium,
4161010721,宝鸡文理学院,https://www.bjwlxy.edu.cn/,,学校官网,https://www.bjwlxy.edu.cn/,2024,medium,
4134010879,安徽科技学院,https://www.ahstu.edu.cn/,,学校官网,https://www.ahstu.edu.cn/,2024,medium,
4143011077,长沙学院,http://www.ccsu.cn/,,学校官网,http://www.ccsu.cn/,2024,medium,
4143010546,衡阳师范学院,https://www.hynu.edu.cn/,,学校官网,https://www.hynu.edu.cn/,2024,medium,
4132013982,无锡学院,http://www.bjxy.cn/,,学校官网,http://www.bjxy.cn/,2024,medium,
4122011726,长春大学,https://www.ccu.edu.cn/,,学校官网,https://www.ccu.edu.cn/,2024,medium,
4123010219,黑龙江科技大学,http://www.usth.edu.cn/,,学校官网,http://www.usth.edu.cn/,2024,medium,
4135010399,泉州师范学院,https://www.qztc.edu.cn/,,学校官网,https://www.qztc.edu.cn/,2024,medium,
4113010798,河北科技师范学院,https://www.hevttc.edu.cn/,,学校官网,https://www.hevttc.edu.cn/,2024,medium,
4145010594,广西科技大学,https://www.gxust.edu.cn/,,学校官网,https://www.gxust.edu.cn/,2024,medium,
4132014436,江苏第二师范学院,http://www.jssnu.edu.cn/,,学校官网,http://www.jssnu.edu.cn/,2024,medium,
4152014440,贵州理工学院,https://www.git.edu.cn/,,学校官网,https://www.git.edu.cn/,2024,medium,
4161010722,咸阳师范学院,https://www.xync.edu.cn/,,学校官网,https://www.xync.edu.cn/,2024,medium,
4136011843,九江学院,https://m.jju.edu.cn/,,学校官网,https://m.jju.edu.cn/,2024,medium,
4151010639,绵阳师范学院,http://www.mnu.cn/,,学校官网,http://www.mnu.cn/,2024,medium,
4142010525,湖北汽车工业学院,https://www.huat.edu.cn/,,学校官网,https://www.huat.edu.cn/,2024,medium,
4132011055,常州工学院,https://www.czu.cn/,,学校官网,https://www.czu.cn/,2024,medium,
4132013573,金陵科技学院,https://www.jit.edu.cn/,,学校官网,https://www.jit.edu.cn/,2024,medium,
4123011802,黑龙江工程学院,http://www.hljit.edu.cn/,,学校官网,http://www.hljit.edu.cn/,2024,medium,
4151010649,乐山师范学院,http://www1.lsnu.edu.cn/,,学校官网,http://www1.lsnu.edu.cn/,2024,medium,
4137011067,潍坊学院,https://www.wfu.edu.cn/,,学校官网,https://www.wfu.edu.cn/,2024,medium,
4123010222,佳木斯大学,https://www.jmsu.edu.cn/,,学校官网,https://www.jmsu.edu.cn/,2024,medium,
4113010099,唐山师范学院,https://www.tstc.edu.cn/,,学校官网,https://www.tstc.edu.cn/,2024,medium,
4137011510,山东交通学院,https://www.sdjtu.edu.cn/,,学校官网,https://www.sdjtu.edu.cn/,2024,medium,
4144011656,广东石油化工学院,https://www.gdupt.edu.cn/,,学校官网,https://www.gdupt.edu.cn/,2024,medium,
4113010084,河北建筑工程学院,https://www.hebiace.edu.cn/,,学校官网,https://www.hebiace.edu.cn/,2024,medium,
4142010528,湖北工程学院,http://www.hbeu.cn/,,学校官网,http://www.hbeu.cn/,2024,medium,
4144010577,惠州学院,https://www.hzu.edu.cn/,,学校官网,https://www.hzu.edu.cn/,2024,medium,
